activation,iter,gW1_mean_abs,gW2_mean_abs,train_acc,val_acc
sigmoid,32,0.00029385475998027426,0.001987832011892937,0.5632010158115911,0.563172530528352
sigmoid,33,0.00029243616116575146,0.0019357766090074165,0.5632010158115911,0.563172530528352
sigmoid,34,0.0002910959738397978,0.0018855817268569526,0.5632010158115911,0.563172530528352
sigmoid,35,0.00028982788133007754,0.0018371109451858865,0.5632010158115911,0.563172530528352
sigmoid,36,0.0002886415948607955,0.0017905517729964742,0.5632010158115911,0.563172530528352
sigmoid,37,0.00028761727391271775,0.0017458376042787235,0.5632010158115911,0.563172530528352
sigmoid,38,0.0002866733593455943,0.0017028582591262036,0.5632010158115911,0.563172530528352
sigmoid,39,0.0002857639395741937,0.0016616504710843438,0.5632010158115911,0.563172530528352
sigmoid,40,0.0002849026004603235,0.0016221887984516161,0.5632010158115911,0.563172530528352
sigmoid,41,0.00028412069009537923,0.0015845343323473908,0.5632010158115911,0.563172530528352
sigmoid,42,0.0002834323186395992,0.0015483835907675449,0.5632010158115911,0.563172530528352
sigmoid,43,0.00028276982942915355,0.0015136871550326322,0.5632010158115911,0.563172530528352
sigmoid,44,0.00028212875630897934,0.001480381219051381,0.5632010158115911,0.563172530528352
sigmoid,45,0.000281517014023801,0.0014484356294962723,0.5632010158115911,0.563172530528352
sigmoid,46,0.0002809650040280648,0.0014178695144168492,0.5632010158115911,0.563172530528352
sigmoid,47,0.0002804701831628748,0.0013885521234665108,0.5632010158115911,0.563172530528352
sigmoid,48,0.000280006129768111,0.001360433378170631,0.5632010158115911,0.563172530528352
sigmoid,49,0.0002795812342820594,0.0013334193790005494,0.5632010158115911,0.563172530528352
sigmoid,50,0.0002791846992176693,0.001307616509999767,0.5632010158115911,0.563172530528352
sigmoid,51,0.00027883347463141526,0.001283053995178316,0.5632010158115911,0.563172530528352
sigmoid,52,0.0002785037983257422,0.0012595349072273016,0.5632010158115911,0.563172530528352
sigmoid,53,0.00027821085015803705,0.0012370588674566305,0.5632010158115911,0.563172530528352
sigmoid,54,0.0002779401459472798,0.0012154764164331406,0.5632010158115911,0.563172530528352
sigmoid,55,0.0002776793930716652,0.0011946842367432772,0.5632010158115911,0.563172530528352
sigmoid,56,0.00027744053867169,0.0011748024793340607,0.5632010158115911,0.563172530528352
sigmoid,57,0.0002772109522821618,0.0011558784726150469,0.5632010158115911,0.563172530528352
sigmoid,58,0.0002769890722345261,0.0011377343837633645,0.5632010158115911,0.563172530528352
sigmoid,59,0.00027677467976783764,0.0011204753897069448,0.5632010158115911,0.563172530528352
sigmoid,60,0.000276571143487366,0.0011039073556475473,0.5632010158115911,0.563172530528352
sigmoid,61,0.00027639066314951984,0.001088011801550054,0.5632010158115911,0.563172530528352
sigmoid,62,0.000276217434488167,0.0010727098847916785,0.5632010158115911,0.563172530528352
sigmoid,63,0.0002760497288646435,0.0010581107260887903,0.5632010158115911,0.563172530528352
sigmoid,64,0.00027589973223605865,0.0010442135132990935,0.5632010158115911,0.563172530528352
sigmoid,65,0.0002757575574398303,0.0010310330191515165,0.5632010158115911,0.563172530528352
sigmoid,66,0.0002756198807174062,0.001018549645175094,0.5632010158115911,0.563172530528352
sigmoid,67,0.00027548655999014624,0.0010067573290473658,0.5632010158115911,0.563172530528352
sigmoid,68,0.000275357457481162,0.000995494860575482,0.5632010158115911,0.563172530528352
sigmoid,69,0.0002752324396218536,0.0009847091820655244,0.5632010158115911,0.563172530528352
sigmoid,70,0.0002751113769562522,0.0009743624436801176,0.5632010158115911,0.563172530528352
sigmoid,71,0.00027499415188111427,0.0009644812443423256,0.5632010158115911,0.563172530528352
sigmoid,72,0.0002748815691442869,0.0009551437897443783,0.5632010158115911,0.563172530528352
sigmoid,73,0.0002747737566707162,0.0009462109624831737,0.5632010158115911,0.563172530528352
sigmoid,74,0.0002746705210078855,0.0009376484525881253,0.5632010158115911,0.563172530528352
sigmoid,75,0.0002745706189961618,0.0009294414087152238,0.5632010158115911,0.563172530528352
sigmoid,76,0.0002744741290957001,0.0009215274620837425,0.5632010158115911,0.563172530528352
sigmoid,77,0.00027438072925505864,0.0009139504790640414,0.5632010158115911,0.563172530528352
sigmoid,78,0.0002742905044540513,0.0009066986481440076,0.5632010158115911,0.563172530528352
sigmoid,79,0.0002742113463033363,0.000899735301031703,0.5632010158115911,0.563172530528352
sigmoid,80,0.00027413631466597033,0.0008930660794547193,0.5632010158115911,0.563172530528352
sigmoid,81,0.00027406377457746495,0.0008866419990074165,0.5632010158115911,0.563172530528352
sigmoid,82,0.00027399395214415496,0.0008804733855443433,0.5632010158115911,0.563172530528352
sigmoid,83,0.0002739290098461113,0.000874517730734677,0.5632010158115911,0.563172530528352
sigmoid,84,0.00027386725920051615,0.0008688165650257628,0.5632010158115911,0.563172530528352
sigmoid,85,0.0002738082988027297,0.0008633529462277348,0.5632010158115911,0.563172530528352
sigmoid,86,0.0002737512053436304,0.0008580679106748724,0.5632010158115911,0.563172530528352
sigmoid,87,0.00027369775976770474,0.0008529645267119561,0.5632010158115911,0.563172530528352
sigmoid,88,0.0002736495926100064,0.00084800824109054,0.5632010158115911,0.563172530528352
sigmoid,89,0.0002736094824409083,0.0008432216757652035,0.5632010158115911,0.563172530528352
sigmoid,90,0.000273571028823145,0.0008386184138477196,0.5632010158115911,0.563172530528352
sigmoid,91,0.00027353396723544084,0.0008341681333445062,0.5632010158115911,0.563172530528352
sigmoid,92,0.0002734982442222684,0.0008298577283749442,0.5632010158115911,0.563172530528352
sigmoid,93,0.0002734638220886635,0.0008256630789641012,0.5632010158115911,0.563172530528352
sigmoid,94,0.00027343066430055295,0.0008216037757000708,0.5632010158115911,0.563172530528352
sigmoid,95,0.00027339999635660726,0.0008177076356466812,0.5632010158115911,0.563172530528352
sigmoid,96,0.0002733762263471339,0.0008139505635272836,0.5632010158115911,0.563172530528352
sigmoid,97,0.0002733541738105338,0.0008103030569216001,0.5632010158115911,0.563172530528352
sigmoid,98,0.0002733331781267719,0.0008067818179556059,0.5632010158115911,0.563172530528352
sigmoid,99,0.0002733131661577652,0.0008033612640493165,0.5632010158115911,0.563172530528352
sigmoid,100,0.0002732941076452051,0.0008000370014073844,0.5632010158115911,0.563172530528352
sigmoid,101,0.00027327606351911833,0.0007968415376080531,0.5632010158115911,0.563172530528352
sigmoid,102,0.0002732588795469358,0.0007937307054255146,0.5632010158115911,0.563172530528352
sigmoid,103,0.0002732425464087023,0.000790700614834322,0.5632010158115911,0.563172530528352
sigmoid,104,0.0002732271089584313,0.0007877479994345687,0.5632010158115911,0.563172530528352
sigmoid,105,0.0002732124929770807,0.0007848921538911125,0.5632010158115911,0.563172530528352
sigmoid,106,0.00027319872355787084,0.0007821279411573041,0.5632010158115911,0.563172530528352
sigmoid,107,0.0002731860083329993,0.0007794333863309762,0.5632010158115911,0.563172530528352
sigmoid,108,0.00027317402234632227,0.0007768238276513941,0.5632010158115911,0.563172530528352
sigmoid,109,0.00027316274693168395,0.0007742747476132761,0.5632010158115911,0.563172530528352
sigmoid,110,0.00027315216452214285,0.0007718012014785037,0.5632010158115911,0.563172530528352
sigmoid,111,0.0002731426740345456,0.0007694117450459308,0.5632010158115911,0.563172530528352
sigmoid,112,0.00027313429472024416,0.0007670903884007106,0.5632010158115911,0.563172530528352
sigmoid,113,0.00027312659921040786,0.0007648352244917757,0.5632010158115911,0.563172530528352
sigmoid,114,0.00027311948612271294,0.0007626385121788336,0.5632010158115911,0.563172530528352
sigmoid,115,0.0002731129417444731,0.0007604811723155001,0.5632010158115911,0.563172530528352
sigmoid,116,0.000273108264880948,0.0007583646826681633,0.5632010158115911,0.563172530528352
sigmoid,117,0.0002731050317643388,0.0007562902977093571,0.5632010158115911,0.563172530528352
sigmoid,118,0.0002731024455677205,0.0007542646274678164,0.5632010158115911,0.563172530528352
sigmoid,119,0.00027310038441863204,0.0007523017875263138,0.5632010158115911,0.563172530528352
sigmoid,120,0.00027309881279250506,0.0007503792244065343,0.5632010158115911,0.563172530528352
sigmoid,121,0.00027309773178290183,0.000748494316793335,0.5632010158115911,0.563172530528352
sigmoid,122,0.0002730977682635653,0.0007466658189198053,0.5632010158115911,0.563172530528352
sigmoid,123,0.00027309825586002175,0.0007448818047817536,0.5632010158115911,0.563172530528352
sigmoid,124,0.0002731029250853505,0.0007431418934189958,0.5632010158115911,0.563172530528352
sigmoid,125,0.0002731127281528025,0.0007414326064432947,0.5632010158115911,0.563172530528352
sigmoid,126,0.0002731247990950443,0.0007397500703388966,0.5632010158115911,0.563172530528352
sigmoid,127,0.00027313720966878126,0.0007380954337837763,0.5632010158115911,0.563172530528352
sigmoid,128,0.00027314995325171545,0.0007364745595085649,0.5632010158115911,0.563172530528352
sigmoid,129,0.00027316302341694084,0.0007348862608216953,0.5632010158115911,0.563172530528352
sigmoid,130,0.0002731764139268885,0.0007333390737935769,0.5632010158115911,0.563172530528352
sigmoid,131,0.0002731901495204971,0.0007318204462866986,0.5632010158115911,0.563172530528352
sigmoid,132,0.00027320424782268954,0.0007303300879134596,0.5632010158115911,0.563172530528352
sigmoid,133,0.00027321871218812606,0.0007288695573720763,0.5632010158115911,0.563172530528352
sigmoid,134,0.0002732335264416387,0.0007274396993997414,0.5632010158115911,0.563172530528352
sigmoid,135,0.0002732486305858567,0.0007260382225818408,0.5632010158115911,0.563172530528352
sigmoid,136,0.0002732640194244611,0.0007246601149601328,0.5632010158115911,0.563172530528352
sigmoid,137,0.00027327968791248877,0.0007233012185413873,0.5632010158115911,0.563172530528352
sigmoid,138,0.000273295631151596,0.0007219634042898683,0.5632010158115911,0.563172530528352
sigmoid,139,0.00027331193268509646,0.0007206470137169542,0.5632010158115911,0.563172530528352
sigmoid,140,0.0002733286736006412,0.0007193704471826761,0.5632010158115911,0.563172530528352
sigmoid,141,0.00027334567389744244,0.0007181190888513126,0.5632010158115911,0.563172530528352
sigmoid,142,0.0002733629274275037,0.0007168868036252882,0.5632010158115911,0.563172530528352
sigmoid,143,0.00027338043009034554,0.0007156720960535842,0.5632010158115911,0.563172530528352
sigmoid,144,0.0002733981815839089,0.0007144752610920031,0.5632010158115911,0.563172530528352
sigmoid,145,0.00027341618301241535,0.0007133056689032496,0.5632010158115911,0.563172530528352
sigmoid,146,0.0002734344222708592,0.0007121593197410552,0.5632010158115911,0.563172530528352
sigmoid,147,0.0002734528956907467,0.000711039797627797,0.5632010158115911,0.563172530528352
sigmoid,148,0.00027347162918798,0.0007099346457891644,0.5632010158115911,0.563172530528352
sigmoid,149,0.00027349085677461684,0.0007088454409403207,0.5632010158115911,0.563172530528352
sigmoid,150,0.0002735103118706373,0.0007077807202440954,0.5632010158115911,0.563172530528352
sigmoid,151,0.00027352998694470766,0.0007067371127005101,0.5632010158115911,0.563172530528352
sigmoid,152,0.00027355056907697305,0.0007057094538842575,0.5632010158115911,0.563172530528352
sigmoid,153,0.0002735715265275104,0.0007046939483926314,0.5632010158115911,0.563172530528352
sigmoid,154,0.0002735926919041431,0.0007036937292271988,0.5632010158115911,0.563172530528352
sigmoid,155,0.00027361406237447845,0.0007027108550184156,0.5632010158115911,0.563172530528352
sigmoid,156,0.0002736356351827406,0.0007017447249733127,0.5632010158115911,0.563172530528352
sigmoid,157,0.00027365740764742527,0.0007007999036574741,0.5632010158115911,0.563172530528352
sigmoid,158,0.0002736795743129693,0.0006998700917607571,0.5632010158115911,0.563172530528352
sigmoid,159,0.0002737020881532822,0.0006989513942504888,0.5632010158115911,0.563172530528352
sigmoid,160,0.00027372480303050926,0.0006980488685436329,0.5632010158115911,0.563172530528352
sigmoid,161,0.00027374854510705713,0.0006971591190876329,0.5632010158115911,0.563172530528352
sigmoid,162,0.00027377362731886097,0.0006962797216580624,0.5632010158115911,0.563172530528352
sigmoid,163,0.0002737988937997839,0.0006954132881535422,0.5632010158115911,0.563172530528352
sigmoid,164,0.00027382434217196935,0.0006945567781773578,0.5632010158115911,0.563172530528352
sigmoid,165,0.0002738499701225812,0.0006937140140042119,0.5632010158115911,0.563172530528352
sigmoid,166,0.0002738757754017878,0.0006928858707820045,0.5632010158115911,0.563172530528352
sigmoid,167,0.0002739018248983655,0.0006920703667693921,0.5632010158115911,0.563172530528352
sigmoid,168,0.0002739280662197357,0.0006912652574757206,0.5632010158115911,0.563172530528352
sigmoid,169,0.0002739544781912821,0.000690471893135188,0.5632010158115911,0.563172530528352
sigmoid,170,0.0002739811945040265,0.0006896895223804571,0.5632010158115911,0.563172530528352
sigmoid,171,0.00027400813311632494,0.0006889201836157012,0.5632010158115911,0.563172530528352
sigmoid,172,0.0002740352832694236,0.0006881651542306266,0.5632010158115911,0.563172530528352
sigmoid,173,0.00027406259888974096,0.0006874214788404041,0.5632010158115911,0.563172530528352
sigmoid,174,0.00027409010943652256,0.0006866892038966132,0.5632010158115911,0.563172530528352
sigmoid,175,0.00027411838292137344,0.0006859662504457701,0.5632010158115911,0.563172530528352
sigmoid,176,0.0002741468082164506,0.0006852518128660757,0.5632010158115911,0.563172530528352
sigmoid,177,0.00027417538369275084,0.0006845461693891488,0.5632010158115911,0.563172530528352
sigmoid,178,0.0002742041077646495,0.0006838511095799887,0.5632010158115911,0.563172530528352
sigmoid,179,0.00027423297888857254,0.0006831652869540974,0.5632010158115911,0.563172530528352
sigmoid,180,0.0002742619955617166,0.0006824908122288152,0.5632010158115911,0.563172530528352
sigmoid,181,0.0002742913147414512,0.0006818257958608497,0.5632010158115911,0.563172530528352
sigmoid,182,0.0002743208768156533,0.000681169799465095,0.5632010158115911,0.563172530528352
sigmoid,183,0.00027435057978375126,0.0006805221924076421,0.5632010158115911,0.563172530528352
sigmoid,184,0.00027438052215934117,0.0006798810044598173,0.5632010158115911,0.563172530528352
sigmoid,185,0.0002744111068432895,0.0006792497795464482,0.5632010158115911,0.563172530528352
sigmoid,186,0.00027444183000754034,0.0006786286208236255,0.5632010158115911,0.563172530528352
sigmoid,187,0.0002744748319676574,0.0006780135584897916,0.5632010158115911,0.563172530528352
sigmoid,188,0.00027451054616337364,0.0006774056496419907,0.5632010158115911,0.563172530528352
sigmoid,189,0.00027454639521243474,0.0006768117876495731,0.5632010158115911,0.563172530528352
sigmoid,190,0.00027458237799598135,0.0006762251095290648,0.5632010158115911,0.563172530528352
sigmoid,191,0.00027462028843067534,0.000675645158718773,0.5632010158115911,0.563172530528352
sigmoid,192,0.0002746586330569916,0.0006750729753344517,0.5632010158115911,0.563172530528352
sigmoid,193,0.00027469723750062324,0.0006745088188711179,0.5632010158115911,0.563172530528352
sigmoid,194,0.00027473702998701124,0.0006739511150647009,0.5632010158115911,0.563172530528352
sigmoid,195,0.0002747822254905028,0.0006734005260280188,0.5632010158115911,0.563172530528352
sigmoid,196,0.00027482827211335536,0.0006728587964582423,0.5632010158115911,0.563172530528352
sigmoid,197,0.00027487534294831113,0.0006723225071785681,0.5632010158115911,0.563172530528352
sigmoid,198,0.00027492384987485294,0.0006717919935164459,0.5632010158115911,0.563172530528352
sigmoid,199,0.00027497253520281393,0.0006712674141868187,0.5632010158115911,0.563172530528352
sigmoid,200,0.00027502135305086444,0.0006707492449404672,0.5632010158115911,0.563172530528352
sigmoid,201,0.00027507027647282075,0.0006702359544337722,0.5632010158115911,0.563172530528352
sigmoid,202,0.00027512117091013595,0.000669727506643018,0.5632010158115911,0.563172530528352
sigmoid,203,0.00027517511154721917,0.0006692260150087681,0.5632010158115911,0.563172530528352
sigmoid,204,0.0002752291437252829,0.0006687303647714205,0.5632010158115911,0.563172530528352
sigmoid,205,0.0002752832848487036,0.0006682399445510153,0.5632010158115911,0.563172530528352
sigmoid,206,0.0002753375311228908,0.0006677549660716362,0.5632010158115911,0.563172530528352
sigmoid,207,0.0002753918675585195,0.000667275002982473,0.5632010158115911,0.563172530528352
sigmoid,208,0.00027544629382323467,0.000666799673757014,0.5632010158115911,0.563172530528352
sigmoid,209,0.00027550599980612954,0.0006663295842090538,0.5632010158115911,0.563172530528352
sigmoid,210,0.00027556701719609546,0.00066586731536349,0.5632010158115911,0.563172530528352
sigmoid,211,0.0002756281236092301,0.0006654106786632866,0.5632010158115911,0.563172530528352
sigmoid,212,0.00027568932870493694,0.0006649601278938643,0.5632010158115911,0.563172530528352
sigmoid,213,0.00027575064040221006,0.0006645150208962323,0.5632010158115911,0.563172530528352
sigmoid,214,0.00027581203989212146,0.0006640752305309628,0.5632010158115911,0.563172530528352
sigmoid,215,0.0002758741383041804,0.0006636423964027113,0.5632010158115911,0.563172530528352
sigmoid,216,0.0002759367675181872,0.0006632151554028079,0.5632010158115911,0.563172530528352
sigmoid,217,0.0002759994825656675,0.0006627924674793189,0.5632010158115911,0.563172530528352
sigmoid,218,0.00027606228384561773,0.0006623742164660713,0.5632010158115911,0.563172530528352
sigmoid,219,0.0002761251719321066,0.0006619609045658789,0.5632010158115911,0.563172530528352
sigmoid,220,0.0002761881452415673,0.0006615524194718254,0.5632010158115911,0.563172530528352
sigmoid,221,0.00027625120355488024,0.0006611488450254228,0.5632010158115911,0.563172530528352
sigmoid,222,0.0002763155721327987,0.0006607510889573998,0.5632010158115911,0.563172530528352
sigmoid,223,0.00027638131752570546,0.0006603569520259965,0.5632010158115911,0.563172530528352
sigmoid,224,0.00027644714892606465,0.0006599666544375237,0.5632010158115911,0.563172530528352
sigmoid,225,0.00027651306612001743,0.0006595809598385551,0.5632010158115911,0.563172530528352
sigmoid,226,0.0002765790688983127,0.0006592025357494988,0.5632010158115911,0.563172530528352
sigmoid,227,0.00027664515705619455,0.0006588293898591828,0.5632010158115911,0.563172530528352
sigmoid,228,0.00027671133039328924,0.0006584595147971331,0.5632010158115911,0.563172530528352
sigmoid,229,0.0002767775887134981,0.0006580936611009069,0.5632010158115911,0.563172530528352
sigmoid,230,0.0002768441670060661,0.0006577338333253236,0.5632010158115911,0.563172530528352
sigmoid,231,0.00027691109588249397,0.0006573771369050691,0.5632010158115911,0.563172530528352
sigmoid,232,0.0002769781310006009,0.0006570244225292997,0.5632010158115911,0.563172530528352
sigmoid,233,0.00027704525449730253,0.0006566766450402516,0.5632010158115911,0.563172530528352
sigmoid,234,0.00027711246044017035,0.0006563337547630947,0.5632010158115911,0.563172530528352
sigmoid,235,0.0002771797486850893,0.0006559959213679589,0.5632010158115911,0.563172530528352
sigmoid,236,0.00027724711909088044,0.0006556642167964161,0.5632010158115911,0.563172530528352
sigmoid,237,0.0002773145715192308,0.0006553365809168954,0.5632010158115911,0.563172530528352
sigmoid,238,0.0002773821058346286,0.0006550156424696544,0.5632010158115911,0.563172530528352
sigmoid,239,0.00027744972190429977,0.0006546993622868644,0.5632010158115911,0.563172530528352
sigmoid,240,0.0002775179172157352,0.0006543857975401348,0.5632010158115911,0.563172530528352
sigmoid,241,0.0002775863099457922,0.0006540757490731776,0.5632010158115911,0.563172530528352
sigmoid,242,0.0002776547855550961,0.0006537691330493949,0.5632010158115911,0.563172530528352
sigmoid,243,0.0002777233439197023,0.000653465142282498,0.5632010158115911,0.563172530528352
sigmoid,244,0.00027779198491766934,0.0006531647806010695,0.5632010158115911,0.563172530528352
sigmoid,245,0.00027786070842902535,0.0006528684201203599,0.5632010158115911,0.563172530528352
sigmoid,246,0.0002779296210157585,0.0006525760277416208,0.5632010158115911,0.563172530528352
sigmoid,247,0.0002779988584726728,0.0006522894058650432,0.5632010158115911,0.563172530528352
sigmoid,248,0.00027806817756528634,0.0006520079421205704,0.5632010158115911,0.563172530528352
sigmoid,249,0.0002781378292145515,0.0006517302232194114,0.5632010158115911,0.563172530528352
sigmoid,250,0.000278207875869165,0.0006514549399873243,0.5632010158115911,0.563172530528352
relu,1,0.004756971411225201,0.008906380445966892,0.240348278259818,0.26127433200338535
relu,2,0.004697376232492269,0.008775218541862622,0.2560691719321583,0.27650828194897836
relu,3,0.004639278997563481,0.008637860333097052,0.2710040209208816,0.2912586144359811
relu,4,0.004581689930978088,0.008505168073047681,0.2859993348852677,0.3021400072542619
relu,5,0.0045260198376961686,0.008375699650305834,0.3004202315808568,0.315681296094789
relu,6,0.004469962617042314,0.008247000844232612,0.3135108988118632,0.32752992383025026
relu,7,0.00441901593474455,0.008127743643990302,0.327055053360341,0.34602829162132753
relu,8,0.004369376062317882,0.008011836843897115,0.341324787616773,0.3601741022850925
relu,9,0.004320813337735288,0.007898882130412179,0.3591014904616501,0.37843066134687464
relu,10,0.004274242445250041,0.007787038979253119,0.3748526166218218,0.3965663160440092
relu,11,0.00422868051501679,0.007674282971133428,0.39169211234392476,0.4115584572603071
relu,12,0.004186257646017545,0.00756932930689116,0.4089246304078363,0.42860597267561357
relu,13,0.004145312492803717,0.007469199140904984,0.4264897058378934,0.4413009309636078
relu,14,0.0041047905882335275,0.00737199087441297,0.4423315294615594,0.4544795067101922
relu,15,0.004066901331163928,0.0072754683911919376,0.456933821084137,0.4656027082577681
relu,16,0.004027296500384364,0.007180471740003105,0.4665175197266983,0.4733405875952122
relu,17,0.003990600757844746,0.00708823024386379,0.47319889953744293,0.4782976665457623
relu,18,0.003956442116080429,0.006999717547891492,0.4780663300783021,0.48277112803772215
relu,19,0.003922019737527401,0.006911627172036912,0.48118027632493876,0.4856728327892637
relu,20,0.00388830270840539,0.006825005423403789,0.48384073525410404,0.48797001571756743
relu,21,0.0038560844328355795,0.006742705632961351,0.4865314266711008,0.4901462942812235
relu,22,0.00382447430276879,0.006660351234265057,0.48943374550291746,0.49183895538628947
relu,23,0.0037943195555164197,0.006581498733818563,0.4910662998458143,0.49449885140853583
relu,24,0.0037639464292218024,0.006503936436271286,0.4929104816035312,0.4972796517954298
relu,25,0.003734724715214291,0.006429361557367707,0.4947848958490794,0.49643332124289685
relu,26,0.0037078818974673744,0.006357257897774518,0.4963872177041449,0.49788417361866766
relu,27,0.003681638428065504,0.0062881881852975136,0.4990174441454787,0.49921412162979084
relu,28,0.0036559851962632522,0.006220052749713448,0.5009825558545212,0.5021158263813323
relu,29,0.0036305652561800616,0.006154832442669102,0.5029174350757324,0.505259339862169
relu,30,0.003605361883029845,0.006090556456022103,0.5063941711763461,0.5062265747793495
relu,31,0.003582015545396187,0.006026455100944355,0.5086918402515342,0.509974610083424
relu,32,0.0035583619194629523,0.005965458656114314,0.5103243945944311,0.5121508886470801
relu,33,0.003536164877789791,0.00590747187632361,0.5124709012304622,0.5136017410228509
relu,34,0.00351356008487888,0.00584998176917891,0.5143453154760105,0.5168661588683352
relu,35,0.0034932294904585826,0.005796017974828444,0.5161290322580645,0.5190424374319913
relu,36,0.0034728015889143138,0.0057423910662687625,0.5183964688454213,0.5206141941724096
relu,37,0.0034521394241728265,0.0056910827494463375,0.5199685582126553,0.523274090194656
relu,38,0.003432518162945003,0.005642160817338157,0.5227197146053149,0.52605489058155
relu,39,0.003412618618370742,0.005594274316083324,0.5253801735344802,0.527989360415911
relu,40,0.003393347460062445,0.005547711808281784,0.5277080750974997,0.5296820215209769
relu,41,0.0033752995690445485,0.005503015160848342,0.5297336517822051,0.5322210131785757
relu,42,0.0033568220601752708,0.0054596828689863494,0.5318499259304048,0.5341554830129368
relu,43,0.003339229220668378,0.005417635023085249,0.5334522477854703,0.537419900858421
relu,44,0.0033221252392834125,0.005379920096034354,0.5360522417389727,0.5403216056099626
relu,45,0.00330452872141265,0.005341997600999547,0.5377754935453638,0.5422560754443235
relu,46,0.003288282684175086,0.005304675440468814,0.5390150255464522,0.5441905452786846
relu,47,0.0032721786463278725,0.005270514775159193,0.5413126946216404,0.5457623020191029
relu,48,0.0032579901514931736,0.005236800912087463,0.5427638540375488,0.5476967718534639
relu,49,0.0032436779179341505,0.005204959371404301,0.5447591982344228,0.549631241687825
relu,50,0.0032287853241553177,0.0051733566237202305,0.5466033799921396,0.5505984766050055
relu,51,0.0032142573804380932,0.005142481194732925,0.5482661668228679,0.5510820940635957
relu,52,0.00319907886494336,0.005111355105969566,0.549777791214439,0.5521702333454238
relu,53,0.0031848968470654373,0.0050817007810474634,0.5508661607763703,0.5539837988151373
relu,54,0.0031704805524307524,0.005052294852368197,0.5523777851679414,0.556280981743441
relu,55,0.003156531249904258,0.005023961627318489,0.5537987120960184,0.557369121025269
relu,56,0.003144331883680573,0.004998972524620542,0.5549475466336125,0.5583363559424496
relu,57,0.003131965902889687,0.004972806121960079,0.556126613659038,0.5603917301414582
relu,58,0.00311903441290522,0.004947278086650776,0.5574266106357892,0.5618425825172289
relu,59,0.0031063045597851772,0.004922673900516592,0.5591800949300118,0.5638979567162374
relu,60,0.0030943153032068444,0.0048993476947561225,0.5605103243945945,0.5647442872687704
relu,61,0.0030811028169339277,0.004873731436262,0.56168939142002,0.5655906178213034
relu,62,0.0030694260912978513,0.004849674688785657,0.563412643226411,0.567645992020312
relu,63,0.0030578008117337283,0.0048249800036117944,0.5653475224476222,0.5698222705839681
relu,64,0.003047586572655457,0.004802290289205218,0.5670405417661819,0.5709104098657961
relu,65,0.0030357796021816138,0.004779877788106484,0.5689149560117303,0.5722403578769194
